id,gender,subCategory,articleType,baseColour,season,year,usage,link,company,location,fabric,fit,location_encoded,gender_encoded
23039,Men,Bottomwear,Trousers,Beige,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/99989bf83c4391cffcfd18a9cd6ced6b_images.jpg,Arrow,Ahmedabad,polyester,cropped,0,2
54957,Boys,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Yellow-T-shirt_13be110b01ddb1f979803cb0ed65678c_images.jpg,Do,Bangalore,nylon,slim,1,0
19396,Men,Topwear,Tshirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/fc5840dba8cdca6da35b422a9e7042e8_images.jpg,ADIDAS,Chennai,cotton,athletic,3,2
3329,Men,Topwear,Tshirts,Red,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/9f50a65a98521f39bcf6d5ed0192f996_images.jpg,KXIP,Srinagar,cotton,athletic,14,2
9613,Men,Topwear,Shirts,White,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/4f079c95574cb171785c8f3d16114080_images.jpg,Indigo,Hyderabad,nylon,regular,7,2
18244,Men,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/74d039a0de9ebc43c5603bcf04fc944d_images.jpg,Manchester,Srinagar,spandex,oversized,14,2
10029,Women,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/cb273208c26f6ddaf749b9fb11b827b1_images.jpg,Nike,Goa,blend,athletic,5,4
38643,Men,Topwear,Tshirts,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8c08e2d535955a069a8cccec79298287_images.jpg,Nike,Bhopal,viscose,slim,2,2
32379,Women,Dress,Dresses,Off White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/fa7e00d2557abcd2730a75ab164fc575_images.jpg,Arrow,Kochi,fabric_unknown,regular,9,4
4930,Women,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/7e55c91fd32cc683374d5e1620fb40b1_images.jpg,Gini,Shimla,wool,pencil,13,4
10815,Men,Topwear,Shirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/4e6e10f277de7ba7fc7a2907b9aa5835_images.jpg,Wrangler,Chennai,spandex,regular,3,2
59674,Women,Saree,Sarees,Blue,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/FNF-Greyish-Blue-Collection-for-Bridal-Wear-Sari_21cda5e0c74ab0fa1dadddeff8aafc78_images.jpg,FNF,Guwahati,silk,designer,6,4
52892,Women,Saree,Sarees,Purple,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Blue-Sari_47c8eeeb0bc4ea5f79b948fb48b7465a_images.jpg,FNF,Lucknow,silk,designer,11,4
59446,Men,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Arrow-Sport-Men-Navy-Blue-Shirt_700fd455feef4d9fa36c9464c9cc713f_images.jpg,Arrow,Delhi,modal,regular,4,2
3927,Men,Topwear,Tshirts,White,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8f885773a59b272a74172da5e81ed8a8_images.jpg,Wrangler,Guwahati,cotton,athletic,6,2
9421,Men,Topwear,Shirts,Maroon,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/176b3809d53f1e2f9eb89cf9238c442f_images.jpg,John,Ahmedabad,viscose,regular,0,2
17802,Women,Topwear,Tshirts,Pink,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/2f2ed3e479b21ea849d84506a637dc33_images.jpg,Chhota,Goa,polyester,boxy,5,4
43914,Women,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5cf76b98172f9488adf78f4b6669538e_images.jpg,Femella,Ahmedabad,cotton,cargo,0,4
35994,Women,Bottomwear,Capris,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/085a0a333dc70276b47976552b17a7ee_images.jpg,Flying,Ahmedabad,linen,casual,0,4
8735,Men,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0114218c6d447eada23dab2a4cd8d283_images.jpg,Indigo,Shimla,spandex,regular,13,2
5816,Women,Topwear,Tshirts,Red,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/e7b7907522c67ec40767cc38074c554c_images.jpg,ADIDAS,Ahmedabad,polyester,boxy,0,4
39765,Women,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/21719fa7e120e189d850703846ef17a1_images.jpg,Arrow,Hyderabad,wool,tailored,7,4
44903,Men,Topwear,Tshirts,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/ed4c9ba78f73ad6495f21660fd4265c7_images.jpg,Puma,Guwahati,spandex,oversized,6,2
58560,Women,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Navy-Blue-Jeans_905a1d9a9a50e3171b9520142fdd16d7_images.jpg,Puma,Hyderabad,canvas,skinny,7,4
34248,Men,Topwear,Tshirts,Grey,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/bbbc87285ffc46b25a0fea96dbe0aa74_images.jpg,Proline,Jaipur,nylon,slim,8,2
28617,Men,Topwear,Tshirts,Black,Summer,2012.0,Sports,http://assets.myntassets.com/v1/images/style/properties/de0a8518e3d9b1e52e5917a9fe547ca1_images.jpg,Nike,Jaipur,nylon,slim,8,2
16924,Men,Topwear,Shirts,Brown,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0b587930c7bd74ed2cc5ae4c9477d52a_images.jpg,Spykar,Jaipur,modal,regular,8,2
19150,Men,Topwear,Tshirts,Grey,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/9c04f6262068d86ed68331e969c2bbe8_images.jpg,United,Hyderabad,nylon,slim,7,2
11759,Women,Topwear,Tops,Grey,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0f3cadc4c93c2a4e55519f5d092d23f3_images.jpg,Lee,Kochi,viscose,off-shoulder,9,4
39133,Women,Bottomwear,Leggings,Blue,Fall,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0d649291d14cb97eae8db35609cec9f7_images.jpg,Aneri,Kolkata,fabric_unknown,regular,10,4
37895,Women,Bottomwear,Tights,Multi,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/37ef4fb9443b9d686f8fbdce52af8953_images.jpg,Happy,Guwahati,fabric_unknown,regular,6,4
45489,Men,Bottomwear,Track Pants,Navy Blue,Fall,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/FILA-Men-Navy-Blue-Track-Pant_a347739fcaccd644c99ea37eb2339c6c_images.jpg,Fila,Delhi,spandex,jogger,4,2
57970,Women,Saree,Sarees,Green,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Prafful-Green-Printed-Sari_9d2872d86ed77c070f75dde91d474675_images.jpg,Prafful,Chennai,georgette,bridal,3,4
13832,Men,Topwear,Shirts,Black,Winter,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8378bd1ad189e26e95d90022f37f6e10_images.jpg,Genesis,Kolkata,polyester,regular,10,2
22749,Women,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/78eed2bee25bc9b1871cdffeb8febfbe_images.jpg,BIBA,Kochi,linen,layered,9,4
8163,Men,Topwear,Shirts,Red,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/dc6b56eadbc57d50893031fd3909abe0_images.jpg,Highlander,Jaipur,nylon,regular,8,2
7917,Men,Topwear,Tshirts,Red,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8100a2557c720497e20fb29c3189f624_images.jpg,Proline,Guwahati,cotton,athletic,6,2
19534,Men,Topwear,Sweaters,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/ae9890ae7797fb9db66e00a1d556bad9_images.jpg,United,Srinagar,wool,warm,14,2
30882,Women,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/7ad442898a83893510b42f5895e830d8_images.jpg,Fabindia,Guwahati,khadi,loose,6,4
27009,Women,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/a0e40daaa51bdcfdcb569c71610a309b_images.jpg,Jealous,Srinagar,fabric_unknown,regular,14,4
19706,Men,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d5c27cc1a30d49c36c3575c77bac6fbc_images.jpg,United,Shimla,spandex,regular,13,2
8351,Boys,Topwear,Tshirts,Grey,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/47d94fb76efe6c5240a236a0b2a1b6ce_images.jpg,Doodle,Kochi,nylon,slim,9,0
14019,Men,Topwear,Tshirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/08ccad7a09d1d7b759bb1a7f411e93a8_images.jpg,Nike,Chennai,cotton,athletic,3,2
3918,Men,Bottomwear,Track Pants,Grey,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/19cc5364a048e594770ce6303f7a4eaa_images.jpg,Urban,Jaipur,nylon,fitted,8,2
51614,Women,Bottomwear,Leggings,White,Fall,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Kraus-Jeans-Women-White-Jeggings_bad182a69b3874122490ea01e97b19fc_images.jpg,Kraus,Chennai,fabric_unknown,regular,3,4
34283,Women,Topwear,Dupatta,Red,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/cba4c87c9da5716f5972b25a97a3bc23_images.jpg,Fabindia,Bangalore,chiffon,embroidered,1,4
23234,Women,Topwear,Kurtas,Rust,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/6951fba3930a5488d229e246fca518ec_images.jpg,Aneri,Goa,rayon,asymmetric,5,4
3124,Men,Topwear,Tshirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/24af9db50f4d8598016d3691646bd505_images.jpg,Inkfruit,Kochi,modal,regular,9,2
42203,Women,Topwear,Tops,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/036ae40e36a777ff384ceeeb85c19ac2_images.jpg,Sepia,Lucknow,cotton,off-shoulder,11,4
1673,Men,Topwear,Tshirts,Black,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/ba6c8baa717ab004227ec46380b0abec_images.jpg,Reebok,Kochi,nylon,slim,9,2
41486,Men,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/424cd4c4371349c3f25ce0f4ba3575d1_images.jpg,Locomotive,Lucknow,cotton,athletic,11,2
14684,Men,Topwear,Tshirts,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5985ca8ce1fe5962105103bae2cc2e33_images.jpg,Basics,Ahmedabad,viscose,slim,0,2
4301,Unisex,Topwear,Tshirts,White,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0dff9dfd5f1f759c7e5b73afd379629f_images.jpg,Tantra,Jaipur,modal,regular,8,3
52091,Women,Topwear,Tshirts,Green,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/00dfe9007c77da2eaa4d807dc261d3ab_images.jpg,Myntra,Lucknow,cotton,athletic,11,4
10016,Women,Dress,Dresses,Pink,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5cb54a4d277bd2dbfd7cb17832112c31_images.jpg,Palm,Bhopal,fabric_unknown,regular,2,4
37634,Girls,Topwear,Tshirts,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/77c778128524318702353b038c1ec8a3_images.jpg,Madagascar3,Srinagar,spandex,oversized,14,1
51426,Men,Topwear,Shirts,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d986e1212909d59253f3c3ca78a5ac6a_images.jpg,Myntra,Shimla,cotton,regular,13,2
17233,Men,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/2c9276c5583985694a550dc78c95d060_images.jpg,U.S.,Bhopal,polyester,boxy,2,2
30411,Men,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/dd235f44de385b45cd5eb1fed7346197_images.jpg,Deni,Delhi,polyester,flared,4,2
25795,Men,Topwear,Suspenders,Black,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Black-Suspenders_88d4c295cb7bc81b24c57ebd584d9e37_images.jpg,Arrow,Bhopal,fabric_unknown,regular,2,2
10472,Men,Topwear,Tshirts,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/30fe71c8a6dc662cbee53b5133e16d10_images.jpg,Flying,Bhopal,viscose,slim,2,2
15100,Women,Topwear,Kurtas,Beige,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/68bbbaba11286a4d669685fcdfb96bc9_images.jpg,Mother,Guwahati,khadi,loose,6,4
30849,Women,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Navy-Blue-Printed-Kurta_9bc484496f417c1386d31ebb05168692_images.jpg,Fabindia,Delhi,wool,layered,4,4
6200,Men,Topwear,Tshirts,White,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/bc541244156651500a88624609087f95_images.jpg,UCB,Guwahati,cotton,athletic,6,2
29158,Women,Dress,Dresses,Green,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/445ad4f2d276abca8d4759a1b36e76c6_images.jpg,United,Bangalore,fabric_unknown,regular,1,4
43587,Boys,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Gini-and-Jony-Boys-Shirt-White-Shirts_063565ef1045cd5281fd86d183afbf95_images.jpg,Gini,Shimla,spandex,regular,13,0
9248,Men,Topwear,Shirts,Purple,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/a9e43d4e9fc02a259e8581d5084385b2_images.jpg,Mark,Shimla,spandex,regular,13,2
3772,Men,Topwear,Tshirts,Purple,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/801ec7ea52bbe9944701762bdf026465_images.jpg,Status,Jaipur,nylon,slim,8,2
6032,Women,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/a61079aad4d07f72c7ef878adf15799f_images.jpg,UCB,Srinagar,cotton,athletic,14,4
23650,Men,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/9e93f47e6c586f11f93e543b355e491b_images.jpg,Disney,Lucknow,cotton,athletic,11,2
22782,Women,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/0b37f3f99515faab960eec9308e89cc3_images.jpg,BIBA,Kochi,wool,layered,9,4
54702,Women,Topwear,Kurtas,Brown,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Brown-and-White-Printed-Kurta_ec7f87e733e175e1bc0a67910c595b4f_images.jpg,Shree,Shimla,khadi,loose,13,4
2492,Men,Topwear,Tshirts,Yellow,Fall,2010.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1eb08474d403e19556e3df08467db1b3_images.jpg,Puma,Ahmedabad,polyester,boxy,0,2
3540,Men,Topwear,Tshirts,Black,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0606d0749a89650bcec55e1357482753_images.jpg,Myntra,Mumbai,nylon,slim,12,2
42667,Women,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/dc945043d9143f8ec44f72e968aa44b2_images.jpg,Alma,Hyderabad,linen,layered,7,4
12117,Women,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/646b2ae57c02fb2b804f2571d9351e14_images.jpg,Aurelia,Kochi,linen,layered,9,4
26322,Men,Bottomwear,Tracksuits,Charcoal,Fall,2013.0,Sports,http://assets.myntassets.com/v1/images/style/properties/eb35b179d8a5c1f542e707538d9d4654_images.jpg,Proline,Lucknow,polyester,jogger,11,2
40130,Boys,Topwear,Shirts,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/94578e0e1a9c20949c6fc2d638cf101e_images.jpg,Gini,Bhopal,viscose,regular,2,0
57187,Women,Topwear,Tunics,Purple,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Purple-Tunic_b88cf78b947b2ec36bdaafdcb51382ac_images.jpg,Elle,Guwahati,cotton,layered,6,4
4765,Men,Topwear,Tshirts,Black,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Black-T-shirt_5d2fa028398933265b78adee70e44268_images.jpg,ADIDAS,Hyderabad,nylon,slim,7,2
15332,Men,Bottomwear,Track Pants,Off White,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/e2e6ddbebbd2ec460a9251bef4d60653_images.jpg,Nike,Srinagar,cotton,relaxed,14,2
25761,Men,Topwear,Suspenders,Black,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Men-Black-Suspenders_b6a0c566f35009da20c89be059070059_images.jpg,Lino,Bhopal,fabric_unknown,regular,2,2
11554,Women,Topwear,Kurtis,Pink,Summer,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/5c9edf023a99d4515036150bab4152af_images.jpg,W,Shimla,georgette,anarkali,13,4
10486,Men,Topwear,Tshirts,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/95b0604bb911aaeecbb10d4cf282f816_images.jpg,Flying,Ahmedabad,viscose,slim,0,2
14026,Men,Topwear,Tshirts,Grey,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/d65ced16f6c6cadcd004986d7694f669_images.jpg,Nike,Mumbai,modal,regular,12,2
20213,Women,Topwear,Sweatshirts,Brown,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/297a6ea52ecebca0d23aae7b1499811a_images.jpg,Wrangler,Bhopal,cotton,cropped,2,4
46001,Women,Saree,Sarees,Green,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/50af85fcc9b43249befafab0066b1670_images.jpg,Fabindia,Guwahati,georgette,bridal,6,4
43573,Girls,Topwear,Tops,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/81ee2eb9f71976b75d402540b9bd93e4_images.jpg,Gini,Srinagar,lace,wrap,14,1
50958,Women,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5cf5878a1c21efffebf2cc92cc3be3a2_images.jpg,Lee,Kolkata,cotton,skinny,10,4
27036,Men,Topwear,Shirts,Green,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/887952238390b59fffb2309b6489b505_images.jpg,Arrow,Hyderabad,nylon,regular,7,2
31153,Boys,Topwear,Tshirts,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5cf93878d158ac1124ecc8f1097c1d45_images.jpg,Gini,Mumbai,nylon,slim,12,0
3786,Men,Topwear,Tshirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/dbe1747fe0f3fa5d96497d90a754924e_images.jpg,Basics,Kochi,modal,regular,9,2
50356,Women,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Aurelia-Women-Black-Kurta_b91176efdd067497c674d0b66c65b797_images.jpg,Aurelia,Goa,rayon,asymmetric,5,4
16543,Men,Topwear,Shirts,Red,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/434dfc6f7a452ae23cc303bb7408a554_images.jpg,Basics,Bhopal,viscose,regular,2,2
22776,Women,Topwear,Kurtas,Pink,Summer,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/7684fde4287202995155e8d0ae8d13f8_images.jpg,BIBA,Ahmedabad,silk,anarkali,0,4
27204,Men,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/3c061a1e91fcef4a9edafcc8b461b6f4_images.jpg,Doodle,Delhi,polyester,flared,4,2
31361,Men,Topwear,Tshirts,Grey,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b46cf99b08e7eccac2d652f1e6fa33d6_images.jpg,Locomotive,Jaipur,nylon,slim,8,2
7928,Men,Topwear,Tshirts,Olive,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/19eaf0904db10754c6d20405062a04a6_images.jpg,Proline,Guwahati,cotton,athletic,6,2
11766,Men,Topwear,Tshirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/dc13b5712fcb86de7ab24b24f46f731c_images.jpg,Lee,Chennai,cotton,athletic,3,2
57173,Women,Topwear,Tops,Red,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Red-Top_692e070f375b9defeb7d5b971fea5c99_images.jpg,Elle,Guwahati,lace,wrap,6,4
4791,Men,Topwear,Tshirts,Brown,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/9d3b75efde76b3efaaa142d17498e5d9_images.jpg,ADIDAS,Bangalore,nylon,slim,1,2
20021,Men,Topwear,Shirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d49773794553c07eeaa45db433978c16_images.jpg,United,Chennai,spandex,regular,3,2
16127,Men,Topwear,Tshirts,Pink,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/bbd08120930bd5b155e6d0194e67bd73_images.jpg,ADIDAS,Kochi,modal,regular,9,2
22312,Men,Topwear,Jackets,Black,Summer,2015.0,Casual,http://assets.myntassets.com/v1/images/style/properties/bec852f05ed8722a14995823bd47180c_images.jpg,Wildcraft,Bangalore,polyester,fitted,1,2
7570,Men,Topwear,Tshirts,Black,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/8dae57a58cb268980b464acbcb3fa1c6_images.jpg,Nike,Hyderabad,nylon,slim,7,2
19953,Men,Topwear,Sweaters,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1c64330cf43e6a1d5c38b3423f6e4273_images.jpg,United,Jaipur,acrylic,cardigan,8,2
18881,Women,Topwear,Shirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/013a1ca6df7958d34677905b5ab8d57d_images.jpg,Arrow,Ahmedabad,viscose,regular,0,4
34277,Women,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/89737336844ca4264929b82f357e6673_images.jpg,Fabindia,Srinagar,silk,embroidered,14,4
28628,Men,Bottomwear,Shorts,White,Summer,2012.0,Sports,http://assets.myntassets.com/v1/images/style/properties/65b7ffb4c4694c586a7f79f8348bbf0e_images.jpg,Nike,Goa,cotton,cargo,5,2
12587,Unisex,Topwear,Tshirts,Brown,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/a268de395dd5d15a423557ee61230e6a_images.jpg,Tantra,Shimla,spandex,oversized,13,3
13455,Women,Topwear,Tshirts,White,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/a7d17015b81dddf481e1b636fc464688_images.jpg,United,Delhi,nylon,slim,4,4
43325,Women,Topwear,Tshirts,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8fad79fd8087eed3193500e2d4a74320_images.jpg,United,Chennai,spandex,oversized,3,4
2002,Women,Topwear,Tshirts,Yellow,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/282a3b3f5368b6edb8c8bc267d61ad71_images.jpg,PUMA,Delhi,modal,regular,4,4
33052,Women,Topwear,Tops,Black,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/82aa1f3fe5a8a96153df5cadb3fd0bed_images.jpg,Mother,Bangalore,viscose,off-shoulder,1,4
11302,Women,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/424ddaf0eda63db114055a3e7fd801cb_images.jpg,Wrangler,Srinagar,denim,bootcut,14,4
21597,Men,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/6786565a65d5b0062a45a0caea51022d_images.jpg,Puma,Bangalore,nylon,slim,1,2
52065,Men,Topwear,Tshirts,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Navy-Blue-T-shirt_7c1766237759366cec9eec0004619ef7_images.jpg,Myntra,Guwahati,spandex,oversized,6,2
5829,Men,Topwear,Tshirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/9ab8bea8c42e803bfae2f89cfbe8ffb8_images.jpg,ADIDAS,Kochi,modal,regular,9,2
33260,Boys,Topwear,Shirts,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/cf75b9b64f077434d75511370c04cb7f_images.jpg,Gini,Bhopal,viscose,regular,2,0
11130,Women,Topwear,Tops,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/91fbff54e6023a49d6321a620848de56_images.jpg,Scullers,Chennai,lace,wrap,3,4
5015,Women,Bottomwear,Capris,White,Summer,2016.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Levis-Kids-Girls-Alicia-White-Capris_324b91f8451373ea9023b70f6e6436a2_images.jpg,Levis,Bhopal,linen,casual,2,4
15590,Women,Topwear,Tops,Yellow,Fall,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/AND-by-Anita-Dongre-Women-Solid-Yellow-Tops_d3c8645d5aa414ab2583a6ff4e9689cb_images.jpg,AND,Mumbai,viscose,off-shoulder,12,4
7742,Men,Topwear,Tshirts,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/43bc191ddc19942288eb1b3c1f2162d1_images.jpg,Indigo,Bhopal,viscose,slim,2,2
16315,Men,Topwear,Tshirts,Orange,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/e6a6adf518c57277c477507819a0feed_images.jpg,Peter,Srinagar,spandex,oversized,14,2
6690,Men,Topwear,Tshirts,Red,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d24847e0abdb9aa16611c8e70d683f2b_images.jpg,UCB,Hyderabad,nylon,slim,7,2
34045,Boys,Topwear,Shirts,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/bff431325f745baf77247497ac02dff2_images.jpg,Gini,Bangalore,modal,regular,1,0
34214,Men,Topwear,Tshirts,Purple,Summer,2013.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Proline-Men-Tshirts_bbe38e0d53396d5a19a6297e63102ffb_images.jpg,Proline,Ahmedabad,polyester,boxy,0,2
